18 23 1 48552 2368 0 8
4 47 2.508823
30 26 3.120972
21 24 2.212058
48 36 1.879337
11 43 7.616285
20 15 5.471385
45 8 4.539649
12 16 7.739580
29 31 1.057243
37 37 8.872388
7 1 1.349593
28 21 1.097167
4 34 7.946698
12 12 7.224357
10 41 0.642245
48 32 4.026233
44 26 3.569212
25 47 9.361243
0 17 4.323793 25.897149
0 14 16.157743 11.015401
1 16 17.957673 16.517617
1 15 10.116320 26.033133
1 8 13.647179 5.899829
1 7 4.327778 32.505099
2 11 16.589389 8.334533
2 8 6.311673 16.248030
2 5 5.802291 9.212978
3 9 9.427361 20.574439
3 8 19.368929 20.905707
3 5 3.980635 47.551240
4 14 3.065533 2.410846
5 13 2.847753 16.417025
6 17 5.567774 68.193872
6 16 15.781950 19.443150
7 13 7.533788 5.978313
7 9 13.488162 52.140999
8 17 19.381025 21.020797
8 10 8.632495 43.906875
10 13 15.176226 19.954065
10 12 14.915761 54.608718
14 17 3.529995 25.659461
