13 18 0 6666 438 0 8
30 17 4.667397
1 26 0.201886
16 10 2.935694
22 35 9.941680
33 30 1.067101
8 11 6.544040
21 12 7.296929
47 18 5.794587
30 16 2.537561
17 16 8.350395
21 9 1.269093
17 10 9.763164
2 41 5.428959
0 10 18.702604 16.478322
0 9 19.451681 20.679335
1 12 7.792223 21.264070
1 2 0.174696 40.517962
2 11 7.326021 1.839197
2 9 8.374114 10.913546
2 5 0.213669 15.719816
3 9 9.288325 30.078331
3 4 18.624914 21.608412
4 6 16.170270 41.777291
5 11 18.506479 11.091172
5 9 17.584381 19.718434
5 6 9.893646 21.578781
6 9 9.801128 6.409075
6 7 2.185832 43.269460
8 9 19.800835 13.428380
9 11 12.379698 6.266531
10 11 9.177735 8.092113
