17 24 1 113 296 0 8
16 47 5.618747
24 49 1.274281
33 45 1.536835
12 34 8.685658
12 25 2.767440
24 9 0.144826
31 2 3.753004
16 15 0.861281
24 46 8.358428
45 28 5.708825
26 31 5.990302
26 5 1.231978
32 33 8.579869
46 47 0.942021
13 13 1.192482
8 18 6.219944
27 7 2.224136
0 10 6.510751 22.136535
0 8 0.716028 8.529159
0 3 19.118781 21.074047
0 2 10.714911 19.929067
0 1 10.202331 13.246710
1 8 0.779876 4.766356
1 3 14.121119 27.852975
2 13 11.547921 21.056138
2 12 9.388686 22.394229
3 8 17.484442 31.465799
3 4 18.805363 16.602612
4 15 8.312345 13.786984
4 7 16.665253 16.578751
5 16 12.670010 4.592045
5 10 17.911971 43.132376
6 16 2.514898 11.883649
6 11 18.276521 7.120386
7 11 15.410618 16.426745
8 15 6.516296 60.298113
8 9 9.523292 36.129822
9 10 17.901238 35.314845
11 16 5.717986 3.387997
12 14 2.320538 44.168804
14 15 9.217148 13.175488
