14 16 0 36116 492 0 8
41 44 2.661660
22 21 2.303799
14 31 5.780264
37 19 0.297101
6 33 1.666535
21 10 9.447679
24 10 8.828354
34 4 7.712464
33 8 4.097211
47 38 4.451286
2 43 0.596376
35 20 7.269752
4 44 1.628213
4 46 8.131829
0 4 8.410350 46.163685
1 4 2.458843 26.048510
2 12 11.426383 22.487069
2 4 0.209957 12.361531
3 11 17.148919 4.450760
3 9 6.580102 35.143401
4 11 9.075637 55.443111
5 11 9.357786 21.809269
5 6 10.676081 3.665123
6 11 15.994683 25.246587
6 9 17.298454 56.654470
7 11 8.926991 27.966496
7 8 3.084463 6.746098
10 13 13.916135 6.819821
10 12 1.085989 4.206487
12 13 2.789604 3.017979
