18 23 1 29630 381 0 8
4 47 7.341424
30 26 2.224742
21 24 2.383782
48 36 8.575460
11 43 8.281754
20 15 9.131526
45 8 9.715000
12 16 2.626884
29 31 1.765455
37 37 7.679332
7 1 5.054803
28 21 2.819128
4 34 2.768465
12 12 1.293335
10 41 9.564581
48 32 4.381063
44 26 3.292044
25 47 9.758974
0 17 16.456814 39.638253
0 14 13.799607 12.199899
1 16 5.849196 15.319219
1 15 0.476893 32.176124
1 8 19.326747 9.627433
1 7 14.538423 26.122325
2 11 0.055094 13.265885
2 8 19.605486 20.722357
2 5 15.551416 16.845739
3 9 16.636013 20.913584
3 8 1.399447 20.437850
3 5 10.914790 55.990685
4 14 17.531607 3.022907
5 13 6.166865 14.311830
6 17 0.085548 57.621682
6 16 4.044450 23.151978
7 13 14.440252 7.308473
7 9 18.426961 61.779772
8 17 11.760670 16.731107
8 10 18.051349 72.365352
10 13 4.276099 18.781535
10 12 5.925339 53.994869
14 17 11.577678 19.654123
