13 18 0 26500 360 0 8
30 17 8.814262
1 26 8.334642
16 10 0.515366
22 35 1.170953
33 30 9.363144
8 11 8.468739
21 12 4.980075
47 18 9.695035
30 16 1.136151
17 16 7.413508
21 9 6.208615
17 10 1.146581
2 41 5.199100
0 10 14.517042 24.031014
0 9 8.045184 22.873909
1 12 10.543832 18.310958
1 2 12.739294 31.666743
2 11 11.982158 1.043153
2 9 3.919270 10.967457
2 5 0.179516 14.658812
3 9 6.759678 38.056417
3 4 19.536035 22.612743
4 6 14.098163 26.379874
5 11 6.730108 9.312000
5 9 17.504244 16.897420
5 6 12.214521 23.919121
6 9 11.517274 11.250506
6 7 2.069708 32.862856
8 9 4.545094 14.245059
9 11 17.002449 10.976025
10 11 0.947286 6.718658
