15 22 1 989 1541 0 8
28 16 6.918806
45 16 4.861952
3 17 1.400863
34 38 1.487253
39 10 9.536728
28 40 2.877888
23 18 8.034615
5 7 6.086068
36 6 1.834919
34 24 9.941654
44 19 7.034009
47 8 7.041066
37 42 2.163118
4 25 3.011129
37 44 1.057494
0 9 1.970186 15.231946
0 6 2.244329 6.049928
1 10 19.420827 6.093845
1 8 13.934455 26.786343
1 2 16.666530 50.704000
2 7 18.888148 13.890506
3 14 14.442517 9.032504
3 11 13.839880 36.719878
3 5 12.185591 8.942962
4 10 11.254634 18.862421
4 9 2.397381 23.234958
4 8 3.431184 6.830966
4 7 7.207171 44.486441
4 6 0.149351 33.540305
5 14 3.521460 15.528402
6 13 1.997299 22.540926
6 11 4.733209 33.139139
6 8 4.032506 21.443908
8 14 4.061891 45.908556
9 11 8.291957 39.135448
10 14 5.208485 26.907056
12 14 7.658145 2.718011
