12 14 1 16031 1271 0 8
18 0 7.730247
42 24 8.651173
32 7 8.998713
34 32 5.338606
2 23 8.170483
41 11 4.371002
11 4 7.191886
12 12 8.625949
38 34 0.480375
41 17 0.826780
39 18 0.508587
42 42 9.633421
0 8 15.692078 65.270714
1 10 15.781967 10.064188
1 3 1.642752 13.401763
1 2 3.593212 23.220227
2 5 5.675074 15.454488
3 11 8.326465 18.782352
3 10 8.192354 23.045883
4 7 11.370528 18.485143
5 9 9.994371 11.279067
6 11 13.057383 61.191494
6 10 2.952768 42.726119
7 9 3.637682 34.922938
8 11 18.118366 14.174333
9 10 12.655521 2.335526
