15 22 1 42041 576 0 8
28 16 6.367249
45 16 2.581209
3 17 8.594125
34 38 6.503348
39 10 9.210050
28 40 3.162931
23 18 5.783280
5 7 1.070447
36 6 2.631714
34 24 2.751714
44 19 0.135436
47 8 6.427035
37 42 1.044236
4 25 8.920211
37 44 8.300166
0 9 3.046182 17.344973
0 6 10.292517 9.238123
1 10 14.005644 5.118953
1 8 7.204777 23.923267
1 2 10.315025 43.895682
2 7 7.840473 12.328126
3 14 8.083208 11.363606
3 11 8.362978 33.975396
3 5 5.945295 6.583137
4 10 13.824402 13.153300
4 9 11.877090 18.110882
4 8 6.506289 6.347741
4 7 10.894391 63.384187
4 6 9.994588 23.950220
5 14 4.617583 16.242176
6 13 7.672809 26.925304
6 11 0.904448 35.962894
6 8 0.038864 33.583759
8 14 13.529375 66.352136
9 11 15.806875 28.082102
10 14 11.421084 30.951832
12 14 17.724126 2.364735
