14 16 0 27578 474 0 8
41 44 6.754347
22 21 4.661664
14 31 6.222685
37 19 5.232067
6 33 4.818160
21 10 5.760479
24 10 1.523526
34 4 5.566464
33 8 3.077239
47 38 0.424733
2 43 9.956400
35 20 4.868155
4 44 7.394804
4 46 2.640236
0 4 16.283168 66.351126
1 4 15.036160 23.702688
2 12 16.541551 19.422437
2 4 13.814307 8.941264
3 11 7.086348 3.098651
3 9 6.852862 31.212485
4 11 14.519589 44.687652
5 11 2.948887 19.314227
5 6 15.961028 3.177125
6 11 13.626202 23.988048
6 9 1.908536 47.876239
7 11 9.472214 20.156982
7 8 11.301638 6.811672
10 13 12.954263 5.466319
10 12 5.111287 2.352114
12 13 17.208552 3.823474
