18 23 1 42812 387 0 8
4 47 3.464177
30 26 8.106804
21 24 6.677770
48 36 5.003636
11 43 3.109862
20 15 9.237521
45 8 9.115881
12 16 4.971201
29 31 3.416941
37 37 1.752606
7 1 4.916115
28 21 7.258862
4 34 7.041833
12 12 8.336938
10 41 1.125411
48 32 2.534906
44 26 7.722502
25 47 6.093995
0 17 18.428348 22.226286
0 14 4.920802 12.739795
1 16 10.614268 22.091931
1 15 10.490257 24.454013
1 8 4.925498 5.477044
1 7 18.141488 31.491701
2 11 17.515799 13.755868
2 8 9.480219 18.259984
2 5 0.574820 12.461600
3 9 5.754834 15.438798
3 8 14.789143 29.978414
3 5 0.349452 51.205079
4 14 3.343711 3.276607
5 13 11.557689 15.816372
6 17 12.468331 62.267120
6 16 9.581415 21.404065
7 13 13.773663 6.179336
7 9 2.456581 56.324276
8 17 0.279010 20.110803
8 10 5.870664 61.284661
10 13 3.534282 15.227362
10 12 1.329187 39.783433
14 17 18.367248 17.003724
