15 22 0 4589 2636 0 8
28 16 7.953122
45 16 6.144338
3 17 9.243216
34 38 2.283214
39 10 2.830212
28 40 2.941972
23 18 7.482892
5 7 0.875722
36 6 1.299194
34 24 3.204337
44 19 0.857472
47 8 5.829819
37 42 8.724716
4 25 3.486907
37 44 4.137675
0 9 15.322966 18.827721
0 6 13.779291 6.964881
1 10 13.250297 4.821050
1 8 15.057753 19.602314
1 2 15.352056 77.675672
2 7 13.537670 19.418517
3 14 15.920518 13.248480
3 11 10.060102 56.183070
3 5 6.656071 10.064506
4 10 16.393191 14.695228
4 9 14.430478 24.020961
4 8 14.067938 7.839744
4 7 17.767651 63.193643
4 6 8.688505 32.005182
5 14 2.756696 17.342402
6 13 12.872526 37.423052
6 11 2.830773 49.503560
6 8 8.570656 23.575939
8 14 15.792388 68.577767
9 11 13.059006 24.355606
10 14 1.711254 40.427840
12 14 10.643780 2.659668
