18 23 1 9937 546 0 8
4 47 8.327268
30 26 6.066485
21 24 3.991289
48 36 9.746087
11 43 9.919420
20 15 7.496111
45 8 4.740632
12 16 7.627191
29 31 8.940314
37 37 2.598534
7 1 9.151780
28 21 9.569482
4 34 3.918921
12 12 0.413271
10 41 3.692912
48 32 2.113863
44 26 9.863515
25 47 0.423203
0 17 18.210908 38.156391
0 14 19.816599 15.720486
1 16 17.343522 24.106375
1 15 16.291689 34.690831
1 8 12.452156 9.897996
1 7 12.286223 40.701605
2 11 16.187430 11.502624
2 8 18.189949 12.978979
2 5 4.258033 16.154628
3 9 5.160869 18.325453
3 8 11.062800 38.814788
3 5 17.815975 53.126390
4 14 18.195780 3.376660
5 13 17.587587 16.508090
6 17 18.369547 49.140233
6 16 18.762927 34.643933
7 13 15.487534 7.316091
7 9 11.018134 62.980411
8 17 15.146873 27.073182
8 10 11.654189 50.799207
10 13 6.842717 16.674016
10 12 17.806399 39.664574
14 17 8.359605 18.603171
