12 14 0 42932 714 0 8
18 0 9.156607
42 24 9.650399
32 7 2.428403
34 32 7.358972
2 23 2.254000
41 11 5.096906
11 4 1.676419
12 12 6.660489
38 34 2.574343
41 17 9.318131
39 18 0.542498
42 42 4.510916
0 8 12.726738 76.391952
1 10 15.578532 10.736590
1 3 6.767835 15.655402
1 2 5.637999 25.147644
2 5 10.695135 19.153493
3 11 17.526160 20.187672
3 10 11.586250 27.777413
4 7 10.101679 24.415006
5 9 3.614250 6.859266
6 11 1.177433 79.463952
6 10 17.264089 35.867724
7 9 7.423048 52.816239
8 11 19.248216 12.279547
9 10 12.606587 2.319253
