17 24 0 426 370 0 8
16 47 8.541292
24 49 5.138456
33 45 4.963064
12 34 9.227167
12 25 3.594616
24 9 1.277850
31 2 5.624247
16 15 1.563761
24 46 3.941771
45 28 5.803062
26 31 2.976488
26 5 8.804402
32 33 6.226452
46 47 5.293804
13 13 8.886759
8 18 4.291917
27 7 7.503716
0 10 7.075842 33.583692
0 8 17.391236 8.357180
0 3 3.807231 25.673490
0 2 10.273789 32.478721
0 1 14.889163 15.822511
1 8 14.928789 4.986146
1 3 1.790366 30.652442
2 13 2.190960 21.052193
2 12 10.465707 19.095858
3 8 14.272194 24.929920
3 4 12.507714 9.771390
4 15 13.320325 8.931263
4 7 19.764540 20.711715
5 16 9.048297 4.646335
5 10 14.357063 41.462139
6 16 13.136699 7.701591
6 11 4.787343 6.248712
7 11 19.183956 21.586510
8 15 8.476477 46.107364
8 9 6.969800 40.738049
9 10 2.698718 22.472353
11 16 15.279688 2.448337
12 14 13.909962 33.778073
14 15 16.205577 13.247875
