12 14 0 31562 341 0 8
18 0 2.676298
42 24 4.459102
32 7 9.666600
34 32 9.452114
2 23 8.699935
41 11 7.058055
11 4 0.733468
12 12 9.933628
38 34 7.831652
41 17 6.276687
39 18 5.289054
42 42 3.954770
0 8 3.774215 41.403489
1 10 9.380087 11.132247
1 3 12.587852 16.682945
1 2 4.966008 22.397762
2 5 18.826792 17.704999
3 11 17.332175 21.891199
3 10 8.615367 27.426796
4 7 5.528167 23.743900
5 9 9.641728 7.386258
6 11 9.973455 51.203132
6 10 0.215050 60.355840
7 9 15.959801 42.490447
8 11 10.344619 15.353361
9 10 9.994462 4.005587
