17 24 1 45416 570 0 8
16 47 4.186508
24 49 3.653556
33 45 1.437700
12 34 4.627896
12 25 2.176131
24 9 8.691665
31 2 1.181197
16 15 5.652956
24 46 2.927498
45 28 3.173854
26 31 6.107185
26 5 8.542440
32 33 9.992946
46 47 1.627498
13 13 5.374235
8 18 9.278407
27 7 2.187041
0 10 10.334789 32.884498
0 8 10.975706 11.136398
0 3 4.178448 15.617040
0 2 6.622449 25.089987
0 1 3.258027 15.367698
1 8 18.117387 3.180106
1 3 1.839351 34.860551
2 13 3.602467 17.421343
2 12 15.746196 14.880251
3 8 2.098080 23.720373
3 4 19.260640 17.148865
4 15 4.456298 11.268245
4 7 5.037956 16.949812
5 16 14.730006 4.406379
5 10 2.999003 39.527400
6 16 10.643924 12.519417
6 11 6.730092 9.718387
7 11 16.297545 15.287387
8 15 10.935084 49.838523
8 9 8.180683 31.696786
9 10 4.120699 32.885881
11 16 10.488467 2.940214
12 14 12.788474 35.806994
14 15 10.674802 12.052965
