15 22 0 3175 450 0 8
28 16 6.309286
45 16 8.317376
3 17 6.339462
34 38 9.971147
39 10 3.843745
28 40 8.976646
23 18 2.277391
5 7 3.984285
36 6 3.318770
34 24 7.021677
44 19 9.117845
47 8 6.493385
37 42 2.390141
4 25 2.095502
37 44 6.756179
0 9 13.793200 14.860598
0 6 9.842588 8.316247
1 10 12.040568 5.236658
1 8 6.538271 19.338862
1 2 5.534843 80.407642
2 7 13.798639 15.246015
3 14 2.016113 12.376901
3 11 10.234969 47.593083
3 5 5.747619 10.952449
4 10 14.576981 11.795648
4 9 0.867184 24.852431
4 8 1.403679 9.782941
4 7 13.175116 46.939694
4 6 0.491493 35.454529
5 14 3.830371 18.690866
6 13 7.676595 34.426277
6 11 4.889618 48.910643
6 8 10.743106 33.189105
8 14 6.268109 70.191646
9 11 15.208691 38.428764
10 14 7.181272 41.282633
12 14 8.703740 2.900733
