15 22 0 3550 477 0 8
28 16 8.470010
45 16 5.399417
3 17 8.685043
34 38 7.201747
39 10 0.771257
28 40 9.976866
23 18 8.047704
5 7 7.944002
36 6 7.608937
34 24 0.320346
44 19 8.257545
47 8 0.783097
37 42 0.253312
4 25 2.116675
37 44 1.776960
0 9 17.512214 11.501645
0 6 0.540792 9.127510
1 10 4.428555 5.262009
1 8 2.967265 14.450211
1 2 15.913535 78.639055
2 7 14.478549 18.163918
3 14 9.892201 10.241371
3 11 3.226679 47.825962
3 5 0.054153 8.485093
4 10 1.235714 10.602834
4 9 0.550497 16.052878
4 8 17.484671 9.332780
4 7 17.971814 61.042476
4 6 17.334565 30.410311
5 14 18.233112 18.948433
6 13 1.481729 21.147980
6 11 14.787209 46.468924
6 8 9.025190 19.480908
8 14 3.504036 74.535747
9 11 16.652323 32.977068
10 14 7.614830 51.166983
12 14 9.951440 3.113087
