12 14 1 38000 867 0 8
18 0 9.654761
42 24 3.334675
32 7 2.966059
34 32 7.265520
2 23 2.418623
41 11 8.615542
11 4 9.781096
12 12 7.428605
38 34 6.866019
41 17 4.680716
39 18 0.547677
42 42 7.800745
0 8 13.827547 48.823587
1 10 18.024879 8.253539
1 3 17.309072 19.088850
1 2 10.265549 27.236578
2 5 6.306554 17.498674
3 11 13.010717 25.576840
3 10 8.355024 19.797154
4 7 12.516198 21.190701
5 9 17.291084 11.354042
6 11 17.156327 92.357459
6 10 3.597678 37.504011
7 9 8.797679 46.624599
8 11 11.249559 9.314906
9 10 14.560799 2.644697
