15 22 1 4282 909 0 8
28 16 6.430747
45 16 6.414276
3 17 3.329138
34 38 9.665235
39 10 3.131327
28 40 3.755850
23 18 0.654400
5 7 5.237892
36 6 9.495082
34 24 4.519496
44 19 2.965938
47 8 1.467809
37 42 7.329688
4 25 9.657844
37 44 9.987578
0 9 19.658705 10.796825
0 6 19.800287 6.835230
1 10 13.298733 3.988073
1 8 8.248169 18.504028
1 2 19.931878 52.831260
2 7 17.426886 13.038050
3 14 12.021490 10.150963
3 11 14.280977 42.063429
3 5 18.558909 7.868690
4 10 4.213453 10.779141
4 9 8.450954 18.449954
4 8 15.297348 6.380563
4 7 14.561245 46.831144
4 6 10.376736 18.987995
5 14 0.544913 14.389487
6 13 10.814271 30.728949
6 11 15.737299 26.264703
6 8 5.426405 27.081341
8 14 18.122430 55.187559
9 11 14.186647 34.710956
10 14 19.244294 49.397365
12 14 8.318633 3.161353
