12 14 1 24618 2853 0 8
18 0 4.407141
42 24 1.645567
32 7 9.852001
34 32 5.250300
2 23 1.462031
41 11 5.659609
11 4 8.441644
12 12 8.992483
38 34 4.792980
41 17 5.938396
39 18 8.516051
42 42 2.839705
0 8 12.054222 54.587559
1 10 19.759379 10.282859
1 3 16.161482 21.165856
1 2 1.095406 20.225350
2 5 9.191665 11.371783
3 11 7.245817 16.279707
3 10 0.510881 17.327252
4 7 18.795472 18.215798
5 9 5.127841 7.423568
6 11 13.559509 80.551426
6 10 12.554781 44.482732
7 9 11.343037 35.401898
8 11 0.943397 10.676777
9 10 13.459960 3.278970
