15 22 0 2384 3859 0 8
28 16 3.633091
45 16 7.074486
3 17 0.116918
34 38 1.428653
39 10 3.865380
28 40 1.360858
23 18 3.010135
5 7 8.535259
36 6 5.679224
34 24 6.030016
44 19 4.048938
47 8 9.670319
37 42 4.750846
4 25 1.905220
37 44 1.522526
0 9 8.902321 10.994622
0 6 12.109024 8.301848
1 10 5.854305 6.251156
1 8 10.923154 24.836854
1 2 13.079476 45.767500
2 7 6.686429 18.322628
3 14 9.731934 8.123806
3 11 17.115851 43.892050
3 5 0.997903 11.699832
4 10 19.855423 19.226928
4 9 0.071402 21.354114
4 8 5.799180 6.468923
4 7 17.935726 53.638333
4 6 10.770487 30.318449
5 14 17.707497 13.511362
6 13 9.426663 34.235624
6 11 4.647827 34.592763
6 8 6.145599 19.050259
8 14 18.457863 57.974115
9 11 12.290005 38.209597
10 14 13.002383 40.937847
12 14 15.757849 3.897643
