12 14 0 41071 629 0 8
18 0 4.970043
42 24 2.892477
32 7 5.197512
34 32 7.119609
2 23 7.178139
41 11 4.287126
11 4 6.753096
12 12 5.431979
38 34 8.387673
41 17 5.719026
39 18 2.723899
42 42 3.707601
0 8 8.221973 70.095666
1 10 19.449127 10.277135
1 3 5.296957 16.153931
1 2 10.448492 35.009835
2 5 13.485083 11.403958
3 11 18.892741 17.299134
3 10 15.410590 19.719836
4 7 8.927232 23.828029
5 9 4.118891 8.893268
6 11 19.584314 89.141685
6 10 6.749116 46.806921
7 9 4.260123 49.767738
8 11 7.329723 15.797090
9 10 12.098713 3.926992
