17 24 0 49976 1511 0 8
16 47 6.581631
24 49 7.342820
33 45 6.630215
12 34 1.888666
12 25 3.208304
24 9 9.514104
31 2 8.733562
16 15 0.892397
24 46 7.705335
45 28 8.155318
26 31 8.954244
26 5 2.558004
32 33 1.960043
46 47 2.271162
13 13 0.355631
8 18 2.288325
27 7 0.490126
0 10 2.572437 31.516723
0 8 1.162235 8.570027
0 3 1.625343 20.947161
0 2 14.885754 34.156209
0 1 7.418089 12.627076
1 8 9.208023 5.207299
1 3 11.440080 29.909223
2 13 5.825880 14.712415
2 12 6.148617 14.871676
3 8 3.728716 27.358659
3 4 14.027282 10.627083
4 15 19.926377 15.777591
4 7 4.255394 17.197938
5 16 16.478094 4.298982
5 10 8.423113 27.576573
6 16 18.374315 11.992522
6 11 18.717967 9.036678
7 11 1.796868 27.956563
8 15 19.445091 32.802601
8 9 10.968466 50.729560
9 10 11.397950 25.836179
11 16 18.003420 2.255800
12 14 2.547774 31.500755
14 15 7.538539 8.424930
