14 16 1 41220 1442 0 8
41 44 2.941544
22 21 2.871193
14 31 6.328665
37 19 7.149902
6 33 3.969233
21 10 8.413073
24 10 1.244728
34 4 2.886659
33 8 2.409333
47 38 3.409157
2 43 4.019338
35 20 0.043736
4 44 1.023387
4 46 5.483189
0 4 16.780722 65.610821
1 4 2.472443 27.486572
2 12 9.970992 26.308244
2 4 18.964645 9.530491
3 11 3.127440 4.416931
3 9 4.094262 30.022204
4 11 2.810321 48.204375
5 11 14.412460 28.565753
5 6 19.090101 3.600240
6 11 16.658929 14.981166
6 9 8.093311 60.494730
7 11 15.879360 26.840330
7 8 18.303742 6.981784
10 13 1.905304 4.091881
10 12 4.744448 4.292268
12 13 14.158249 3.287168
