12 14 1 454 1053 0 8
18 0 3.044935
42 24 9.679278
32 7 6.316754
34 32 9.705097
2 23 8.909623
41 11 6.199024
11 4 2.591711
12 12 3.433771
38 34 4.968052
41 17 9.770243
39 18 5.461636
42 42 1.536402
0 8 15.710615 41.365995
1 10 0.157348 11.270031
1 3 2.077217 13.749091
1 2 11.274988 29.205048
2 5 12.313812 12.529154
3 11 0.722545 21.241453
3 10 7.083539 27.355719
4 7 13.008473 28.389132
5 9 5.044034 9.437762
6 11 17.549077 57.589211
6 10 16.119753 38.196094
7 9 2.221835 54.381647
8 11 2.142695 12.753548
9 10 18.453905 3.252291
