12 14 0 32522 444 0 8
18 0 4.038400
42 24 8.459218
32 7 7.090240
34 32 9.812678
2 23 1.735960
41 11 7.784446
11 4 5.158051
12 12 8.773413
38 34 5.946672
41 17 3.884716
39 18 4.217051
42 42 9.292160
0 8 11.096758 68.187051
1 10 19.921248 8.369084
1 3 6.826879 13.377143
1 2 18.538683 33.346859
2 5 19.628802 15.598031
3 11 8.143669 23.196348
3 10 9.937555 25.978846
4 7 14.841121 24.006869
5 9 7.723646 6.212483
6 11 8.785077 88.993919
6 10 10.474308 38.570961
7 9 8.114002 41.802938
8 11 18.726536 11.646873
9 10 17.936544 2.868968
