19 30 1 40187 2233 0 8
42 38 4.344209
1 40 6.392379
31 1 2.413699
17 1 5.935233
47 40 5.664651
22 34 3.507868
41 42 2.694310
39 36 0.122460
3 14 5.836567
17 17 4.912248
8 36 6.760263
39 6 7.771272
46 38 9.256825
18 33 5.096036
45 41 1.720871
44 22 1.522825
21 14 4.895432
31 37 7.078202
19 6 2.642592
0 14 9.478456 5.515990
0 12 17.143868 7.606797
0 7 7.912380 6.956517
0 6 19.276428 4.501067
1 18 6.641303 72.588924
1 10 19.844605 8.343417
1 6 13.482228 70.747712
2 18 7.200187 16.036802
2 16 11.687739 20.346968
3 18 5.056451 8.774805
4 10 2.413302 45.792673
4 7 18.903417 17.252149
5 18 8.769049 29.465417
5 13 3.972603 4.606573
5 12 16.501564 46.910159
5 10 4.562539 20.688380
6 17 7.291772 14.523273
6 13 4.567831 26.805434
6 12 3.539790 11.270828
7 12 12.941336 8.679441
7 9 4.541729 43.866534
8 15 5.510814 68.478680
9 18 17.457945 21.256038
9 16 2.835488 8.177750
9 11 5.299807 35.844452
10 16 12.506556 35.637342
11 18 6.468916 27.713109
12 14 8.640062 4.966353
13 17 13.755133 23.964407
14 15 13.797878 31.024913
