12 14 1 7673 2728 0 8
18 0 7.820000
42 24 3.514706
32 7 6.577031
34 32 1.723663
2 23 8.273440
41 11 8.269940
11 4 7.707228
12 12 6.702069
38 34 6.179306
41 17 4.122451
39 18 5.742711
42 42 2.634895
0 8 3.424312 75.928567
1 10 11.084994 9.322412
1 3 14.442757 12.428121
1 2 15.076123 35.193529
2 5 5.119006 19.596193
3 11 1.030412 14.819907
3 10 15.524262 26.306602
4 7 3.661450 19.623170
5 9 7.134025 6.692040
6 11 17.946799 78.179863
6 10 5.037663 53.474237
7 9 10.710317 31.479184
8 11 16.808580 9.649771
9 10 13.936156 2.696078
