16 24 1 28072 1742 0 8
4 9 4.808688
1 19 0.443746
24 26 9.827979
4 4 7.326802
36 28 4.014657
13 9 8.416036
30 20 1.567954
31 45 9.937118
16 18 2.185151
37 38 4.446231
17 29 4.991894
46 22 7.094482
47 23 2.058825
4 24 6.647131
34 42 5.343568
26 49 8.797370
0 9 2.260374 61.971847
0 5 13.742662 12.264749
0 3 2.953378 9.963091
1 13 1.824605 6.477406
1 5 9.328532 23.243251
2 6 6.696378 10.670365
2 3 7.882884 46.500456
3 5 0.896968 15.826552
4 14 10.400169 20.343728
4 12 16.799691 21.477960
6 12 18.686481 23.505069
6 7 11.602545 45.879069
7 15 6.657715 8.829570
7 13 11.696593 44.110265
7 12 16.478644 54.340563
7 9 8.164750 13.502638
8 15 16.546331 63.092293
8 13 18.591383 14.695939
8 10 4.124732 21.814427
8 9 9.259643 29.603184
9 15 5.566280 26.020532
9 14 4.732855 8.989005
11 12 6.700233 2.365213
14 15 2.219540 13.622438
