19 30 1 18494 1327 0 8
42 38 5.517069
1 40 7.512654
31 1 5.403274
17 1 6.009460
47 40 5.800874
22 34 4.002853
41 42 7.605727
39 36 0.589169
3 14 6.098410
17 17 3.870998
8 36 6.461701
39 6 9.256426
46 38 8.020825
18 33 2.217108
45 41 0.178304
44 22 8.541570
21 14 6.684744
31 37 2.759160
19 6 8.699945
0 14 11.695668 5.738532
0 12 15.838049 6.802064
0 7 0.783071 4.015061
0 6 6.866853 6.435867
1 18 12.014469 43.871567
1 10 3.194814 12.747611
1 6 6.648238 46.154801
2 18 15.067528 22.100885
2 16 2.007068 31.367321
3 18 19.428324 8.152866
4 10 18.020978 67.047471
4 7 12.716739 14.468132
5 18 16.785943 47.960616
5 13 11.145767 6.818245
5 12 18.591666 36.685666
5 10 17.207133 20.184828
6 17 2.555978 16.931134
6 13 12.558887 40.807789
6 12 4.263721 7.472142
7 12 6.146791 14.351186
7 9 11.048670 52.728325
8 15 19.326798 61.284634
9 18 3.342967 21.073212
9 16 15.946894 8.598582
9 11 4.673309 31.176420
10 16 19.553921 45.198677
11 18 7.726944 22.694288
12 14 16.756916 5.102439
13 17 5.344007 16.670566
14 15 14.668319 26.544238
