19 30 0 28680 640 0 8
42 38 3.175306
1 40 5.008806
31 1 2.891029
17 1 6.063601
47 40 6.520968
22 34 9.278458
41 42 7.145917
39 36 6.782023
3 14 9.153379
17 17 5.787952
8 36 0.003009
39 6 6.880420
46 38 4.502771
18 33 7.145498
45 41 6.035094
44 22 0.261210
21 14 7.904306
31 37 3.674281
19 6 2.615407
0 14 6.984644 5.855335
0 12 9.081086 6.223822
0 7 7.490293 4.745379
0 6 1.681816 6.706990
1 18 9.393547 49.879209
1 10 5.597309 13.529081
1 6 3.579131 71.577623
2 18 7.871361 20.396589
2 16 9.936284 30.031509
3 18 10.185114 5.967623
4 10 13.739099 55.362848
4 7 2.003883 13.501885
5 18 4.482127 32.024744
5 13 3.267061 7.024550
5 12 1.422633 24.684750
5 10 7.893053 20.151041
6 17 19.616987 15.880151
6 13 14.729901 45.659694
6 12 9.507821 8.678564
7 12 13.038245 13.254065
7 9 9.973237 56.540967
8 15 14.645528 80.696532
9 18 10.014922 18.756344
9 16 10.173436 5.629222
9 11 4.680083 49.133487
10 16 8.194249 26.011982
11 18 10.549682 38.419182
12 14 1.163822 4.774744
13 17 4.272204 23.824206
14 15 15.322548 23.241463
