16 24 1 24094 1108 0 8
4 9 3.080450
1 19 3.871842
24 26 7.168057
4 4 5.517306
36 28 4.411605
13 9 8.398601
30 20 4.260394
31 45 8.482637
16 18 8.117020
37 38 8.076838
17 29 8.845396
46 22 3.707544
47 23 7.541741
4 24 8.034328
34 42 1.357518
26 49 6.977731
0 9 6.333651 78.483608
0 5 5.712543 13.517871
0 3 3.652167 5.360847
1 13 18.503935 11.291844
1 5 7.906298 25.412236
2 6 4.900583 13.732104
2 3 18.731057 51.341186
3 5 0.696719 13.887555
4 14 1.313685 18.720469
4 12 15.297951 19.170557
6 12 0.252119 32.894795
6 7 14.344926 40.361282
7 15 9.954018 11.655541
7 13 11.489278 37.215349
7 12 4.475049 35.394663
7 9 1.752451 11.729446
8 15 15.484454 50.176582
8 13 12.252088 18.424078
8 10 6.195699 21.613906
8 9 11.673655 44.596233
9 15 3.122902 26.525129
9 14 8.637816 9.143560
11 12 3.551810 1.545308
14 15 8.328701 15.591519
