14 16 1 2870 299 0 8
41 44 9.606616
22 21 5.256950
14 31 2.436808
37 19 0.808773
6 33 2.661244
21 10 5.935985
24 10 4.230511
34 4 6.802115
33 8 4.014292
47 38 4.153990
2 43 7.982348
35 20 1.057269
4 44 6.449293
4 46 9.912455
0 4 19.248076 73.248709
1 4 15.227638 21.171219
2 12 17.494487 26.042912
2 4 13.948245 15.513841
3 11 8.329378 2.826305
3 9 4.103121 40.058420
4 11 5.643457 46.817068
5 11 8.174910 22.378579
5 6 5.227801 4.273056
6 11 13.360659 28.757526
6 9 4.011298 48.637518
7 11 15.306370 20.225490
7 8 13.261212 7.754640
10 13 13.580225 4.257137
10 12 16.512937 3.955129
12 13 15.306498 3.340513
