16 24 1 28587 1806 0 8
4 9 3.234182
1 19 4.933335
24 26 3.832767
4 4 8.845178
36 28 5.004180
13 9 1.310407
30 20 1.982711
31 45 4.270480
16 18 8.123526
37 38 3.093662
17 29 3.156095
46 22 1.860759
47 23 6.355865
4 24 7.340290
34 42 6.215238
26 49 8.257113
0 9 0.969035 72.530520
0 5 3.204858 11.819216
0 3 5.505337 6.321486
1 13 18.164295 10.769217
1 5 2.150925 27.767264
2 6 19.899831 15.288454
2 3 18.546743 43.620533
3 5 15.810711 19.885597
4 14 6.294732 20.091317
4 12 18.421772 20.239746
6 12 17.466488 24.957986
6 7 5.162598 33.730368
7 15 13.274924 7.572915
7 13 16.365541 49.399440
7 12 1.314592 38.023595
7 9 0.975128 15.156824
8 15 19.144693 36.292223
8 13 7.569571 16.220427
8 10 1.118096 13.613424
8 9 0.202368 37.314106
9 15 1.769099 18.099051
9 14 12.611367 5.025550
11 12 18.731397 1.436547
14 15 8.729254 15.106542
