16 24 0 48453 1087 0 8
4 9 4.247352
1 19 0.208185
24 26 3.319961
4 4 9.307189
36 28 0.628859
13 9 0.715075
30 20 5.450174
31 45 3.003732
16 18 1.723446
37 38 5.483962
17 29 6.651140
46 22 3.603037
47 23 8.393119
4 24 7.045827
34 42 9.616986
26 49 1.895494
0 9 0.515968 63.665172
0 5 11.804489 16.182003
0 3 13.441660 6.002137
1 13 9.016010 10.469526
1 5 3.388249 28.910435
2 6 8.290185 11.678129
2 3 14.073289 34.017059
3 5 11.377054 13.843246
4 14 13.531419 24.387872
4 12 15.747377 18.119392
6 12 0.891779 30.176514
6 7 18.408461 27.215298
7 15 15.057121 10.200082
7 13 8.645940 43.807595
7 12 4.848506 39.646620
7 9 18.132437 14.952685
8 15 8.396934 41.309844
8 13 9.373021 20.082300
8 10 5.847105 12.060758
8 9 18.854613 55.664095
9 15 5.914646 22.739768
9 14 12.117703 6.786200
11 12 14.036297 2.827574
14 15 14.477595 12.487635
