17 24 1 31328 887 0 8
16 47 8.597732
24 49 0.971955
33 45 9.501602
12 34 1.349245
12 25 9.847006
24 9 2.621247
31 2 0.625624
16 15 1.784031
24 46 3.605199
45 28 7.019321
26 31 3.886565
26 5 7.018174
32 33 4.528184
46 47 1.199325
13 13 2.406396
8 18 0.604157
27 7 1.557811
0 10 11.987072 29.584697
0 8 16.927446 13.697237
0 3 1.592391 21.766780
0 2 6.412277 19.130354
0 1 17.371010 10.123783
1 8 4.687117 5.616579
1 3 5.020993 24.893482
2 13 7.861969 14.391021
2 12 4.581072 14.464482
3 8 9.266690 23.382026
3 4 11.124045 11.624544
4 15 19.870963 14.704384
4 7 10.513436 20.946769
5 16 1.295824 5.214949
5 10 10.135645 39.019094
6 16 6.685943 7.815476
6 11 18.390107 6.449825
7 11 14.129227 16.697187
8 15 5.965534 64.469841
8 9 4.536278 28.407497
9 10 17.985363 22.444369
11 16 9.254602 3.267275
12 14 11.105977 31.732929
14 15 7.030553 13.122690
