19 30 1 38532 342 0 8
42 38 1.614134
1 40 7.103488
31 1 5.529528
17 1 3.214426
47 40 7.253559
22 34 7.125631
41 42 1.478199
39 36 8.636050
3 14 5.531915
17 17 3.765848
8 36 9.914457
39 6 7.395350
46 38 4.871775
18 33 7.417650
45 41 1.761998
44 22 6.788392
21 14 4.389087
31 37 7.025957
19 6 9.916194
0 14 18.825648 7.877707
0 12 4.868987 4.061116
0 7 2.466981 5.528805
0 6 2.313239 4.269368
1 18 4.260726 58.796050
1 10 1.427958 16.120086
1 6 14.195988 55.046668
2 18 13.917846 21.116559
2 16 6.738275 23.538298
3 18 5.975206 9.928694
4 10 4.405941 74.100805
4 7 12.592805 11.539953
5 18 0.639421 48.082920
5 13 7.726275 7.445669
5 12 10.168713 35.788047
5 10 6.553463 19.486917
6 17 7.864241 16.208340
6 13 19.662652 38.803864
6 12 12.131929 9.710729
7 12 0.897833 7.999345
7 9 1.964903 52.894693
8 15 3.881649 46.630984
9 18 14.812805 20.214553
9 16 4.863998 9.449874
9 11 14.673740 26.504324
10 16 19.353186 39.403043
11 18 16.643325 39.079681
12 14 13.229172 5.051105
13 17 8.062790 25.355008
14 15 6.700339 19.935229
