18 23 0 19111 520 0 8
4 47 6.333177
30 26 3.433026
21 24 0.334885
48 36 6.902323
11 43 8.965079
20 15 9.519436
45 8 3.449297
12 16 1.213530
29 31 3.921441
37 37 2.868397
7 1 0.557910
28 21 6.373337
4 34 7.766927
12 12 6.691143
10 41 7.753140
48 32 9.891480
44 26 9.031115
25 47 7.868535
0 17 17.471346 25.677644
0 14 7.183738 12.370626
1 16 1.381120 25.486227
1 15 10.377796 19.937869
1 8 3.553214 7.998622
1 7 5.320052 29.682638
2 11 1.496681 10.340779
2 8 7.825986 17.107149
2 5 10.116263 15.983355
3 9 2.199920 14.836603
3 8 14.707741 31.968742
3 5 13.659143 48.889250
4 14 3.470569 3.069497
5 13 2.960693 11.552103
6 17 5.103659 50.959192
6 16 7.708427 34.881693
7 13 7.855608 4.515001
7 9 18.983900 56.960858
8 17 15.908524 24.109224
8 10 0.609906 54.615911
10 13 18.192022 23.840900
10 12 6.617955 42.960861
14 17 18.116061 32.059531
