16 23 1 47424 462 0 12
3 14 6.363468
1 21 9.303359
8 6 8.466584
4 11 4.698024
10 1 0.538529
0 0 9.261420
14 4 2.688357
15 12 8.807506
11 6 9.843595
7 1 6.304158
3 16 4.540737
14 11 1.543132
10 13 6.117382
8 20 7.735944
5 10 3.771884
14 0 9.527084
0 14 28.875199 7.577209
0 10 17.524939 3.178879
0 8 5.104404 19.936314
1 15 27.186046 48.391576
2 14 18.852979 5.310933
3 14 33.962685 1.931230
3 13 4.758080 16.823085
3 11 13.778894 17.449578
4 15 23.664649 4.326325
4 14 4.125631 18.679101
4 13 3.324417 28.996731
4 9 20.084709 5.951674
5 14 17.518602 19.157805
5 12 13.010576 27.167487
6 9 1.344771 9.226962
6 7 36.234997 10.303346
7 15 34.696490 21.139010
8 14 20.705482 9.691710
8 11 12.132643 11.632879
8 10 2.288360 15.332770
10 13 22.514974 11.363244
11 13 19.310642 20.619529
11 12 26.049357 7.521356
