15 15 0 30714 925 0 12
3 16 6.214268
20 16 0.143670
3 17 5.857022
9 13 0.220886
14 10 3.352064
3 15 0.979525
23 18 5.361367
5 7 3.474047
11 6 7.752175
9 24 7.751243
19 19 4.141215
22 8 3.709347
12 17 5.014226
4 0 6.062755
12 19 2.926410
0 5 18.097166 1.392677
1 8 21.629876 15.447923
1 2 12.406486 22.209389
2 5 14.362137 2.946921
3 11 22.597694 19.699922
3 5 4.846344 9.331376
4 9 6.907060 20.966330
4 7 1.106751 14.489555
6 11 21.668009 18.030515
7 14 32.647677 22.413665
7 8 28.452936 11.416778
8 14 8.972455 17.632208
8 13 5.098116 13.705229
10 14 34.299021 11.469030
12 14 9.788335 3.257751
