12 13 0 12666 2763 0 12
20 23 9.353746
1 19 1.199778
21 4 0.025529
3 22 7.361786
16 22 2.225662
0 19 2.359981
2 18 4.289697
22 8 8.592135
15 22 1.229160
9 12 3.037301
17 12 2.031250
22 19 7.187624
0 8 3.145527 6.818837
0 4 27.541795 4.740346
1 7 38.703050 40.366991
1 5 6.301257 1.604134
2 7 19.471339 5.828380
3 8 38.108563 17.769560
4 10 37.952430 18.203644
4 8 34.950391 1.357980
4 5 15.720985 24.929383
5 6 18.670974 3.480437
7 10 22.362068 9.687943
9 10 29.422745 9.623624
10 11 25.276907 15.441602
