13 17 1 33625 741 0 12
7 5 5.290431
5 8 7.873262
13 5 2.539819
14 8 5.980226
16 22 4.201579
19 13 8.754614
20 14 6.169206
13 16 7.777840
16 4 0.596383
14 17 8.487192
17 9 2.232589
11 10 5.453042
5 9 6.894537
0 12 2.160948 8.903877
0 3 34.492479 12.310452
1 12 2.965146 1.417312
1 11 23.491348 10.833770
1 8 32.596754 13.139917
2 10 1.816998 10.877026
2 9 23.652558 12.554537
2 5 4.034784 19.966980
3 5 31.111885 7.850759
4 5 35.903644 15.462710
5 11 9.117415 8.815524
5 10 36.289617 5.893153
5 6 3.821318 2.609020
7 9 27.743009 2.781587
8 11 20.487315 10.300094
8 10 12.390370 7.052091
9 11 39.978815 11.927874
