17 20 0 1250 404 0 12
2 3 3.939040
18 10 7.892703
0 23 2.962809
23 5 5.394280
8 11 9.999838
21 19 4.821037
13 15 5.340218
13 9 4.457954
11 6 1.357285
4 2 0.618171
12 17 1.404466
9 9 8.996409
2 2 9.943487
10 12 8.848327
21 12 6.307770
18 20 1.550956
9 22 2.095067
0 12 6.712225 1.616528
0 8 13.439788 16.244071
1 14 11.726480 5.885690
1 4 28.044589 12.707175
2 7 27.013431 27.584753
3 5 3.713777 21.138490
4 13 34.563362 3.328816
4 9 11.118474 14.642774
4 8 1.047058 6.766032
5 14 25.698749 8.945619
6 14 28.949642 13.330340
6 13 24.880615 7.544252
6 11 27.113524 13.442849
7 8 29.960816 5.827883
8 16 30.858384 21.100785
8 11 37.005736 7.061570
8 10 26.832102 21.419884
10 16 22.866475 7.353636
10 15 21.021972 13.174675
15 16 16.312660 11.734420
