12 13 0 42187 702 0 12
20 23 9.364736
1 19 2.146662
21 4 8.856381
3 22 0.627101
16 22 9.797709
0 19 5.328130
2 18 7.199287
22 8 5.520698
15 22 0.190923
9 12 3.970952
17 12 7.901248
22 19 6.032531
0 8 39.332606 7.693616
0 4 16.331194 5.995361
1 7 29.263380 27.884712
1 5 0.608700 1.813006
2 7 35.826600 4.398348
3 8 25.887823 18.346077
4 10 34.048068 17.950766
4 8 33.155839 1.584643
4 5 5.258214 23.853168
5 6 16.070481 2.667004
7 10 3.134349 8.619384
9 10 13.035699 11.715777
10 11 7.376030 13.859823
