12 13 0 36562 1338 0 12
20 23 8.597715
1 19 4.422678
21 4 4.954890
3 22 2.921835
16 22 4.635552
0 19 9.779952
2 18 0.592555
22 8 9.879703
15 22 0.700795
9 12 8.451384
17 12 6.396260
22 19 9.534871
0 8 3.030356 5.157518
0 4 26.162133 5.656777
1 7 13.396801 29.298545
1 5 35.239162 1.636846
2 7 0.190461 5.358808
3 8 22.273804 18.937613
4 10 30.680431 15.868075
4 8 27.829565 1.514239
4 5 29.945830 28.744112
5 6 25.020328 4.051355
7 10 12.292394 7.625568
9 10 26.178753 15.341534
10 11 39.077888 11.056612
