10 16 0 4458 327 0 15
13 31 11.571302
30 28 2.976688
22 23 5.459927
35 16 3.112148
0 19 15.328974
8 0 12.375606
23 35 0.579639
21 8 4.361837
29 14 5.454071
29 32 16.061488
0 9 11.810768 17.753187
0 2 35.829674 13.269723
1 9 47.303072 4.760339
1 8 24.715562 23.159257
1 6 4.965272 10.523511
2 8 33.847473 18.550235
2 7 5.832563 16.535607
2 6 9.981327 14.511956
3 8 33.383036 8.781656
3 6 14.527268 40.872128
4 9 19.867547 37.182632
5 8 22.148953 36.328303
5 7 10.291425 23.704880
6 9 29.097012 7.122499
7 9 16.723146 36.022652
7 8 26.566685 13.850147
