18 25 1 12307 1172 0 15
41 8 6.715591
27 17 10.956802
13 27 5.248508
42 11 4.102137
48 2 9.484295
7 5 19.800113
22 5 14.267156
39 14 10.673680
33 41 18.417134
45 39 8.535575
11 40 10.263462
40 26 5.901477
43 2 1.389120
31 24 13.831542
39 48 16.787328
27 1 5.051786
23 33 11.554859
12 39 15.503558
0 15 43.297385 27.698939
0 12 27.570072 7.997380
0 4 15.971790 14.113485
0 3 26.250817 3.939508
1 13 31.572978 11.788743
1 5 37.732551 38.566654
1 4 49.465561 49.771672
2 17 9.551926 15.684070
2 10 38.835294 15.710117
2 8 45.388795 28.832962
2 4 5.095043 56.361999
3 7 41.178148 5.662036
4 12 20.200531 6.984874
4 8 11.817055 63.310378
6 15 4.644152 10.607415
6 13 21.311011 21.265969
7 16 13.800794 48.656346
8 16 24.482659 25.325914
8 13 11.170178 27.309734
8 11 2.883263 16.795769
9 14 33.410059 20.063412
9 11 39.173810 25.242645
10 17 5.740370 2.344077
10 16 42.596524 27.430835
11 13 7.777943 17.438891
