10 16 1 28184 2858 0 15
13 31 5.408345
30 28 18.995121
22 23 13.137938
35 16 19.711470
0 19 18.416520
8 0 4.030515
23 35 0.945500
21 8 0.903790
29 14 1.207928
29 32 13.683716
0 9 27.949573 23.345021
0 2 30.390999 21.241315
1 9 39.052453 4.867614
1 8 6.392916 25.360613
1 6 1.544270 14.187958
2 8 11.315985 17.956898
2 7 30.743480 22.393938
2 6 16.389278 15.470312
3 8 0.920252 12.238221
3 6 48.294410 30.891718
4 9 32.254032 50.369799
5 8 12.091243 48.348675
5 7 41.823513 24.890855
6 9 33.896458 9.682290
7 9 25.187351 47.602644
7 8 16.894107 13.621149
