19 20 1 7218 557 0 15
9 29 19.790046
1 5 8.418707
4 16 12.294494
29 49 15.173525
43 37 15.840153
14 32 5.087503
11 15 12.376685
35 23 18.679667
18 13 13.195953
14 20 5.263787
41 21 7.947095
36 19 0.150694
49 25 8.192734
20 11 13.023020
36 25 15.331649
44 20 6.685537
49 12 12.466795
26 5 3.969181
29 39 5.278725
0 11 14.676868 51.699030
1 9 17.267473 33.168228
1 3 12.824075 99.198733
2 15 19.434885 56.694446
2 8 38.442665 25.925319
2 5 5.931409 19.863830
3 5 23.685812 39.864679
4 14 25.851592 24.080508
6 13 49.386401 12.465935
6 8 9.985362 8.269230
7 16 19.952773 29.333360
7 11 32.753018 6.584855
10 18 12.410649 39.127994
10 17 7.148451 31.179062
10 15 31.005095 5.918369
10 12 33.356715 12.583743
11 14 3.894822 11.481836
12 15 40.784407 7.159341
12 14 21.140541 17.346913
13 16 7.254037 34.947948
