14 15 1 10190 1381 0 15
8 35 0.735001
27 6 13.337387
3 29 9.314625
34 23 7.364183
13 10 10.215154
19 38 9.388156
20 30 15.666674
17 32 2.903260
46 45 7.550928
28 24 0.868835
6 32 14.018139
31 8 12.930306
36 23 16.700728
17 29 8.817296
0 2 42.401537 12.956723
1 11 10.268845 8.045630
2 10 49.748715 6.270589
2 5 18.057910 26.433404
2 4 46.399576 31.553707
3 11 22.999832 24.054265
3 9 23.480933 8.866982
4 11 33.949680 31.635546
5 7 39.176544 8.137549
6 11 37.619541 33.103852
6 10 42.831033 16.288064
6 9 46.753688 12.217986
7 8 29.967249 31.837183
11 13 35.134531 49.935474
12 13 40.677596 24.823590
