14 15 0 13730 467 0 15
8 35 11.591911
27 6 0.056196
3 29 11.375061
34 23 11.138248
13 10 13.146202
19 38 19.150851
20 30 6.355771
17 32 4.263361
46 45 6.897154
28 24 9.891881
6 32 19.840995
31 8 14.128942
36 23 10.763901
17 29 5.781658
0 2 2.686426 8.348151
1 11 20.307328 8.674545
2 10 40.710233 7.457513
2 5 11.295727 30.886393
2 4 35.286265 42.382256
3 11 23.408824 23.759306
3 9 9.266384 9.908482
4 11 18.837736 20.685387
5 7 36.087749 6.670513
6 11 31.172685 33.932801
6 10 1.843731 18.083087
6 9 29.822797 15.809963
7 8 46.292698 39.726978
11 13 12.104622 27.536857
12 13 31.462251 32.523368
