19 20 1 43396 1537 0 15
9 29 11.985533
1 5 12.737014
4 16 8.969942
29 49 9.218591
43 37 19.182206
14 32 8.447183
11 15 12.025287
35 23 13.248293
18 13 5.247975
14 20 1.334992
41 21 11.162830
36 19 0.012496
49 25 16.608646
20 11 1.545916
36 25 10.427080
44 20 11.303202
49 12 11.042111
26 5 9.440853
29 39 0.042805
0 11 17.354782 34.162085
1 9 35.271485 25.035916
1 3 44.427146 64.214747
2 15 29.155981 44.253164
2 8 16.330307 25.449418
2 5 11.070553 33.259422
3 5 19.979826 43.662783
4 14 19.340617 23.199105
6 13 4.613364 13.381710
6 8 1.056074 14.473417
7 16 2.741316 24.119143
7 11 17.764541 6.511468
10 18 32.827939 40.784380
10 17 22.520935 41.158035
10 15 17.434374 3.822132
10 12 19.758128 12.992082
11 14 35.692509 10.174699
12 15 46.352234 7.782362
12 14 10.071543 20.831110
13 16 18.992878 43.820794
