13 14 0 6300 1500 0 15
36 30 18.143507
28 4 4.081006
28 24 13.078204
31 18 0.639184
4 43 9.336346
8 10 1.125381
15 3 0.820721
32 22 12.195708
1 22 11.335303
33 36 17.338943
46 11 17.279555
27 32 8.160875
28 16 19.594512
0 12 17.066991 16.830724
0 9 30.437620 11.774199
1 8 2.445963 46.349850
1 5 44.176481 30.692733
2 12 11.823028 13.087384
3 12 43.477488 5.358310
3 9 24.275136 33.641768
3 7 29.514886 7.922694
3 4 44.324539 61.602484
4 8 43.908961 31.766201
5 7 26.471615 41.333296
6 7 29.833501 34.290818
8 11 47.739097 43.748186
10 12 21.870775 21.734763
