10 16 0 16477 478 0 15
13 31 10.383907
30 28 5.647586
22 23 0.096251
35 16 0.151800
0 19 10.133674
8 0 12.549317
23 35 12.048373
21 8 13.545330
29 14 10.810985
29 32 9.345709
0 9 21.257330 25.072974
0 2 7.397668 16.127654
1 9 8.305600 4.230780
1 8 10.188331 20.737793
1 6 10.716597 18.750813
2 8 9.281094 12.525339
2 7 39.744861 20.690387
2 6 8.608496 15.056919
3 8 22.202321 12.365386
3 6 34.638557 43.893500
4 9 23.621522 61.439981
5 8 46.903655 49.850543
5 7 24.091705 22.591532
6 9 4.121954 10.501954
7 9 5.304409 29.323184
7 8 36.155487 15.497245
