10 16 1 31361 1871 0 15
13 31 12.529243
30 28 3.150676
22 23 2.430221
35 16 8.107002
0 19 13.830047
8 0 4.727084
23 35 2.756477
21 8 5.490680
29 14 14.864927
29 32 4.184186
0 9 8.778049 31.672614
0 2 40.292373 14.211650
1 9 39.349677 7.994311
1 8 39.526901 25.427337
1 6 40.458407 16.146531
2 8 49.466174 21.117468
2 7 10.915803 23.372393
2 6 44.593178 21.166985
3 8 45.830927 10.246383
3 6 36.763105 23.527279
4 9 33.670617 50.885487
5 8 36.133278 47.772009
5 7 29.214913 16.466594
6 9 10.829314 13.141504
7 9 35.113307 47.025150
7 8 41.725783 14.257956
