16 20 1 37650 265 0 15
3 9 10.170075
40 23 7.648886
6 47 15.207277
15 15 9.031601
28 26 9.481178
19 26 13.001397
15 38 13.779682
31 15 0.031884
14 48 12.867021
38 11 14.384014
23 13 4.707997
5 15 10.319322
30 39 7.341591
15 33 2.564917
1 33 5.864989
4 4 11.245215
0 3 12.871864 16.954590
1 15 46.268885 76.364697
2 8 33.881202 8.614710
2 5 31.568755 44.592231
3 7 43.459681 24.130448
3 6 42.390316 36.752434
4 10 28.894790 17.526783
4 7 38.342671 19.945380
4 6 25.484468 34.681957
5 13 21.719951 9.823325
6 14 45.370879 17.241060
6 13 40.155513 7.179966
7 13 33.569653 39.174156
8 11 49.684892 45.119353
9 12 30.616290 52.406276
11 15 3.167971 17.186124
11 14 21.597615 34.476728
11 13 46.914321 40.950604
12 15 39.711190 48.378038
12 13 30.886468 25.358658
