15 18 0 35097 285 0 15
12 17 3.089976
10 2 4.118713
32 25 0.734072
1 32 13.176810
1 2 16.326751
23 20 0.375323
9 13 0.635271
31 1 6.984346
26 24 5.747583
37 29 19.721012
2 14 6.495938
22 20 2.903301
5 21 2.675306
34 28 6.508387
41 20 7.700614
0 13 44.818616 44.411057
0 5 4.798033 21.203482
1 11 41.780467 27.689465
1 8 39.092432 33.415340
1 4 15.119644 15.588421
2 14 24.128849 10.628404
2 13 27.349609 7.034013
2 9 34.061663 9.194235
3 12 32.091700 19.915441
5 12 18.016575 30.970547
5 8 36.835150 7.290858
6 12 40.369443 12.451277
6 11 18.907283 15.120392
6 10 8.462360 8.005762
7 11 22.880256 31.786108
8 11 15.873861 8.792323
9 13 20.697314 4.281653
12 13 31.696171 42.166905
