10 16 0 11658 356 0 15
13 31 11.840360
30 28 8.328020
22 23 13.238461
35 16 3.969616
0 19 18.156215
8 0 16.691251
23 35 12.139725
21 8 16.062569
29 14 8.795830
29 32 13.176966
0 9 12.195539 31.635357
0 2 21.043190 17.767065
1 9 49.382308 5.989630
1 8 7.573928 25.208210
1 6 44.568692 12.975974
2 8 6.522753 14.209362
2 7 6.646375 20.206589
2 6 5.760546 18.567704
3 8 20.425924 7.033185
3 6 48.997297 37.010935
4 9 11.949150 36.239841
5 8 40.112002 35.242204
5 7 15.207886 21.941933
6 9 2.222502 10.980005
7 9 3.829703 28.012371
7 8 4.032277 17.032983
