10 16 1 22702 1272 0 15
13 31 10.636475
30 28 14.917106
22 23 6.145611
35 16 10.170568
0 19 16.953888
8 0 10.450619
23 35 7.819939
21 8 15.953209
29 14 2.357916
29 32 12.097822
0 9 7.375817 31.963206
0 2 49.080568 13.394922
1 9 8.061828 6.141978
1 8 11.510306 25.302491
1 6 31.377064 15.293505
2 8 48.508256 21.487305
2 7 17.826519 20.034991
2 6 20.108542 23.345535
3 8 23.122106 6.416230
3 6 13.517656 32.394148
4 9 48.667222 36.204068
5 8 22.323596 25.647941
5 7 43.195142 22.619807
6 9 43.643490 13.208473
7 9 4.344933 42.034595
7 8 32.768666 14.777609
