19 20 1 47764 2208 0 15
9 29 11.278731
1 5 4.318548
4 16 14.819789
29 49 10.975909
43 37 1.879633
14 32 0.628586
11 15 10.958411
35 23 16.379771
18 13 13.205542
14 20 1.944968
41 21 13.827042
36 19 8.559988
49 25 16.834837
20 11 6.812078
36 25 3.014070
44 20 7.535518
49 12 12.074359
26 5 15.019382
29 39 11.247248
0 11 31.953530 53.796804
1 9 5.495383 27.611431
1 3 37.753421 97.326057
2 15 47.189676 51.359432
2 8 36.559999 18.518527
2 5 5.493526 19.193660
3 5 11.659466 29.362776
4 14 42.196597 25.712969
6 13 44.114465 13.071118
6 8 7.307976 10.132839
7 16 24.455045 27.464614
7 11 48.528291 7.576254
10 18 8.905775 28.790531
10 17 35.380933 24.591356
10 15 43.611922 5.634652
10 12 32.513685 11.359056
11 14 33.051241 9.067854
12 15 18.872549 12.446362
12 14 1.889749 18.409212
13 16 35.474165 38.338864
