13 14 1 4250 608 0 15
36 30 7.517801
28 4 4.340427
28 24 3.768440
31 18 16.537057
4 43 19.068740
8 10 0.268761
15 3 18.324135
32 22 15.534725
1 22 17.034234
33 36 6.761457
46 11 17.947886
27 32 19.933639
28 16 3.890802
0 12 24.312881 27.140985
0 9 22.952288 12.152002
1 8 47.636963 38.395033
1 5 3.275901 21.718434
2 12 29.455512 10.536915
3 12 48.798555 3.663121
3 9 36.521838 22.836480
3 7 19.888023 6.776828
3 4 41.860741 49.677386
4 8 28.353496 37.624809
5 7 30.025168 27.520724
6 7 1.953744 38.765473
8 11 14.862159 42.250655
10 12 42.739150 35.322808
