15 18 1 42321 1589 0 15
12 17 15.483906
10 2 11.380427
32 25 8.808712
1 32 9.603512
1 2 8.934258
23 20 10.683405
9 13 17.498870
31 1 6.953936
26 24 11.779885
37 29 17.942185
2 14 0.307136
22 20 5.506098
5 21 7.983238
34 28 7.986384
41 20 19.719594
0 13 36.364234 25.741862
0 5 4.812979 22.456858
1 11 28.550363 42.168150
1 8 25.813890 32.826403
1 4 49.004176 9.518403
2 14 23.103324 11.191742
2 13 15.274872 4.042161
2 9 23.992867 10.435606
3 12 9.939462 12.637480
5 12 27.993419 34.618574
5 8 22.723160 8.227511
6 12 49.659947 12.833348
6 11 16.596057 15.406464
6 10 15.938115 7.131566
7 11 20.393748 36.393937
8 11 38.881930 7.380735
9 13 13.716935 3.589690
12 13 4.219153 55.903757
